,HomePlanet,CryoSleep,Deck,RoomNum,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
250,Earth,False,F,61.0,P,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,True
251,Earth,False,F,600.3676712973864,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,304.8547912992357,False
252,Earth,False,G,45.0,P,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,False
253,Earth,False,F,63.0,P,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,True
254,Earth,False,F,54.0,S,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,True
255,Earth,True,G,46.0,P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True
256,Earth,False,F,64.0,P,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,True
257,Europa,True,E,16.0,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
258,Europa,True,E,16.0,P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True
259,Earth,False,F,65.0,P,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,False
260,Europa,True,F,600.3676712973864,P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True
261,Europa,False,B,12.0,P,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,False
262,Earth,False,F,55.0,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,False
263,Europa,True,C,12.0,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
264,Europa,False,B,7.0,S,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,True
265,Europa,True,B,7.0,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
266,Europa,True,B,7.0,S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True
267,Europa,False,B,7.0,S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,True
268,Europa,False,D,10.0,S,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,True
269,Europa,True,B,8.0,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,311.1387779083431,0.0,True
270,Earth,False,G,47.0,P,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,True
271,Europa,True,A,3.0,P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True
272,Earth,True,A,600.3676712973864,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False
273,Earth,False,F,67.0,P,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,False
274,Earth,True,G,41.0,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
275,Europa,False,E,18.0,S,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,False
276,Europa,False,C,7.0,P,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,False
277,Earth,False,E,19.0,S,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,False
278,Earth,False,F,59.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,True
279,Earth,False,F,60.0,S,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,False
280,Europa,False,F,600.3676712973864,S,TRAPPIST-1e,67.0,False,224.687617481203,230.0,0.0,4476.0,241.0,False
281,Earth,False,F,68.0,P,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,True
282,Earth,True,G,50.0,P,55 Cancri e,28.82793046746535,False,0.0,0.0,173.72916912197996,0.0,0.0,True
283,Earth,False,F,68.0,P,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,True
284,Earth,False,G,50.0,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
285,Earth,False,G,51.0,P,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,False
286,Earth,True,G,42.0,S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,True
287,Europa,False,B,9.0,S,TRAPPIST-1e,24.0,False,0.0,2628.0,173.72916912197996,170.0,0.0,True
288,Europa,True,B,9.0,S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,304.8547912992357,True
289,Earth,False,G,44.0,S,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,311.1387779083431,0.0,False
290,Earth,False,G,44.0,S,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,304.8547912992357,False
291,Earth,False,F,61.0,S,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,False
292,Earth,True,G,45.0,S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False
293,Earth,True,G,53.0,P,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,False
294,Earth,True,G,47.0,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False
295,Earth,False,G,600.3676712973864,S,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,True
296,Europa,False,C,14.0,S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
297,Europa,False,C,14.0,S,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,True
298,Europa,False,C,14.0,S,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,False
299,Earth,False,F,72.0,P,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,False
300,Mars,True,F,73.0,P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
301,Mars,False,F,62.0,S,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,False
302,Earth,False,F,74.0,P,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,False
303,Mars,True,F,63.0,S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
304,Mars,False,F,63.0,S,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,True
305,Mars,False,F,63.0,S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
306,Earth,True,G,48.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
307,Europa,True,B,10.0,S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True
308,Earth,True,G,57.0,P,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False
309,Earth,False,F,76.0,P,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,False
310,Mars,True,E,21.0,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False
311,Earth,True,G,59.0,P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
312,Mars,False,F,64.0,S,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,False
313,Mars,False,D,12.0,P,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,True
314,Mars,False,D,600.3676712973864,P,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,True
315,Earth,True,G,60.0,P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True
316,Mars,False,F,78.0,P,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,False
317,Earth,True,F,600.3676712973864,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
318,Europa,True,B,15.0,P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True
319,Earth,False,F,65.0,S,TRAPPIST-1e,41.0,False,224.687617481203,1198.0,0.0,124.0,572.0,False
320,Earth,True,G,50.0,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True
321,Earth,True,G,50.0,S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True
322,Earth,False,F,66.0,S,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,False
323,Earth,False,F,67.0,S,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,False
324,Earth,False,F,68.0,S,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,True
325,Earth,False,G,51.0,S,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,685.0,21.0,False
326,Mars,False,F,82.0,P,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,False
327,Mars,True,F,82.0,P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True
328,Earth,False,G,53.0,S,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,True
329,Earth,False,F,83.0,P,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,False
330,Mars,True,F,84.0,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
331,Earth,False,F,85.0,P,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,False
332,Earth,True,G,62.0,P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,False
333,Earth,False,E,22.0,P,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,False
334,Earth,False,G,54.0,S,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,True
335,Europa,False,C,15.0,S,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,False
336,Europa,False,B,11.0,S,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,False
337,Europa,True,B,11.0,S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
338,Europa,False,B,11.0,S,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,False
339,Europa,True,B,11.0,S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True
340,Europa,True,B,11.0,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True
341,Europa,False,B,11.0,S,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,False
342,Europa,True,B,11.0,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
343,Earth,False,G,63.0,P,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,True
344,Europa,True,G,600.3676712973864,P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True
345,Europa,True,B,16.0,P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
346,Europa,True,B,16.0,P,55 Cancri e,38.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
347,Europa,False,G,64.0,P,55 Cancri e,23.0,False,348.0,0.0,0.0,4.0,368.0,False
348,Earth,False,G,55.0,S,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,False
349,Earth,True,G,55.0,S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False
350,Earth,False,G,56.0,S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
351,Earth,False,G,56.0,S,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,True
352,Earth,False,G,65.0,P,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,False
353,Earth,True,G,66.0,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,False
354,Earth,True,G,57.0,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False
355,Earth,False,E,23.0,P,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,False
356,Europa,False,C,9.0,P,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,True
357,Earth,False,E,24.0,P,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,False
358,Europa,False,B,17.0,P,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,False
359,Europa,False,B,17.0,P,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,False
360,Earth,True,G,59.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
361,Mars,True,F,69.0,S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True
362,Mars,False,D,13.0,S,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,False
363,Mars,False,D,14.0,S,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,False
364,Mars,False,D,14.0,S,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,False
365,Mars,True,D,15.0,S,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,True
366,Mars,False,D,13.0,P,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,True
367,Earth,False,F,89.0,P,55 Cancri e,17.0,False,177.0,458.07720329024676,0.0,310.0,7.0,False
368,Earth,False,G,69.0,P,TRAPPIST-1e,23.0,False,224.687617481203,21.0,0.0,0.0,1699.0,False
369,Earth,False,F,90.0,P,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,False
370,Earth,True,G,69.0,P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,False
371,Mars,False,E,25.0,P,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,False
372,Mars,False,F,71.0,S,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,False
373,Earth,False,F,72.0,S,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,False
374,Earth,False,F,91.0,P,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,False
375,Europa,False,C,11.0,P,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,True
376,Earth,False,F,92.0,P,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,False
377,Earth,True,G,60.0,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False
378,Europa,True,B,18.0,P,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True
379,Europa,False,B,18.0,P,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,False
380,Europa,True,B,18.0,P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True
381,Europa,False,B,19.0,P,TRAPPIST-1e,28.82793046746535,False,8.0,3584.0,0.0,13.0,57.0,True
382,Mars,False,F,96.0,P,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,False
383,Mars,True,F,96.0,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
384,Mars,True,F,96.0,P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
385,Europa,False,E,26.0,P,TRAPPIST-1e,31.0,False,417.0,458.07720329024676,7185.0,562.0,792.0,True
386,Europa,False,C,16.0,S,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,True
387,Europa,False,A,5.0,S,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,True
388,Europa,True,A,5.0,S,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True
389,Earth,False,F,75.0,S,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,True
390,Mars,True,F,97.0,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True
391,Mars,False,F,76.0,S,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,False
392,Europa,False,B,20.0,P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
393,Europa,False,B,20.0,P,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,False
394,Mars,True,F,77.0,S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True
395,Earth,True,G,62.0,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
396,Earth,False,G,63.0,S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True
397,Earth,False,G,63.0,S,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,False
398,Earth,False,F,78.0,S,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,False
399,Earth,False,F,78.0,S,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,False
400,Europa,True,B,13.0,S,TRAPPIST-1e,40.0,False,224.687617481203,0.0,0.0,0.0,0.0,True
401,Europa,False,C,13.0,P,55 Cancri e,34.0,False,224.687617481203,5637.0,45.0,1936.0,56.0,False
402,Earth,False,F,79.0,S,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,False
403,Earth,False,F,98.0,P,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,False
404,Mars,False,D,15.0,P,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,False
405,Mars,False,F,99.0,P,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,False
406,Earth,False,F,80.0,S,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,False
407,Earth,False,E,25.0,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,False
408,Europa,True,B,21.0,P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
409,Earth,False,F,81.0,S,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,True
410,Earth,False,E,27.0,P,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,False
411,Earth,True,G,71.0,P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True
412,Earth,True,G,64.0,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True
413,Mars,True,E,26.0,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
414,Europa,True,B,14.0,S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
415,Europa,True,B,600.3676712973864,S,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
416,Europa,True,B,14.0,S,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,True
417,Europa,True,B,15.0,S,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,True
418,Europa,True,B,15.0,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True
419,Europa,True,B,15.0,S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True
420,Earth,False,F,83.0,S,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,False
421,Earth,False,G,72.0,P,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,True
422,Earth,True,G,72.0,P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False
423,Earth,False,G,72.0,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False
424,Europa,True,D,16.0,S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
425,Earth,False,F,84.0,S,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,False
426,Earth,True,G,65.0,S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True
427,Earth,False,E,27.0,S,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,True
428,Earth,False,F,85.0,S,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,True
429,Earth,False,G,66.0,S,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
430,Earth,True,G,67.0,S,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,False
431,Mars,False,F,100.0,P,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,311.1387779083431,35.0,False
432,Mars,False,F,100.0,P,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,False
433,Earth,False,E,28.0,P,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,False
434,Earth,False,E,28.0,P,TRAPPIST-1e,28.82793046746535,False,0.0,654.0,22.0,146.0,4.0,True
435,Earth,False,F,101.0,P,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,False
436,Earth,True,F,600.3676712973864,P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,False
437,Mars,True,F,86.0,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,304.8547912992357,True
438,Mars,True,F,86.0,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True
439,Europa,False,B,22.0,P,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,False
440,Europa,False,B,22.0,P,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,True
441,Earth,False,F,87.0,S,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,False
442,Earth,True,G,69.0,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
443,Earth,False,E,29.0,P,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,False
444,Mars,False,F,103.0,P,PSO J318.5-22,27.0,False,224.687617481203,6.0,145.0,144.0,0.0,False
445,Mars,True,F,103.0,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
446,Mars,True,F,103.0,P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True
447,Earth,False,E,30.0,P,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,False
448,Earth,False,G,74.0,P,TRAPPIST-1e,27.0,False,224.687617481203,34.0,23.0,0.0,275.0,False
449,Earth,True,G,70.0,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True
450,Earth,False,E,28.0,S,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,False
451,Earth,False,F,88.0,S,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,False
452,Europa,False,B,17.0,S,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,False
453,Europa,False,C,19.0,S,TRAPPIST-1e,39.0,False,172.0,1794.0,12.0,4303.0,246.0,False
454,Earth,True,G,76.0,P,PSO J318.5-22,28.0,False,0.0,0.0,173.72916912197996,0.0,0.0,False
455,Earth,True,G,71.0,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
456,Europa,True,G,600.3676712973864,S,55 Cancri e,27.0,False,0.0,458.07720329024676,0.0,0.0,0.0,True
457,Europa,True,B,18.0,S,55 Cancri e,46.0,False,0.0,0.0,0.0,311.1387779083431,0.0,True
458,Mars,True,F,89.0,S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
459,Mars,False,E,29.0,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False
460,Mars,False,D,19.0,P,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,True
461,Europa,False,E,32.0,P,TRAPPIST-1e,42.0,False,0.0,929.0,967.0,311.1387779083431,481.0,False
462,Mars,False,E,600.3676712973864,P,TRAPPIST-1e,22.0,False,10.0,0.0,817.0,471.0,0.0,False
463,Mars,False,F,90.0,S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True
464,Mars,False,F,90.0,S,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,False
465,Mars,False,E,31.0,S,TRAPPIST-1e,42.0,False,1246.0,35.0,16.0,0.0,0.0,False
466,Europa,True,B,19.0,S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
467,Europa,True,B,19.0,S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True
468,Europa,True,B,19.0,S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
469,Europa,False,B,19.0,S,TRAPPIST-1e,64.0,False,0.0,1737.0,11.0,401.0,752.0,False
470,Europa,True,B,19.0,S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
471,Europa,True,B,19.0,S,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True
472,Mars,True,F,91.0,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
473,Earth,False,G,74.0,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True
474,Europa,False,C,16.0,P,TRAPPIST-1e,59.0,False,0.0,16521.0,0.0,323.0,0.0,True
475,Europa,False,D,18.0,S,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,True
476,Europa,True,D,18.0,S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True
477,Earth,True,G,78.0,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,True
478,Europa,True,B,20.0,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True
479,Europa,False,A,6.0,S,55 Cancri e,55.0,False,113.0,2492.0,41.0,0.0,2376.0,False
480,Earth,False,F,109.0,P,TRAPPIST-1e,28.82793046746535,False,1445.0,0.0,1.0,2.0,73.0,False
481,Earth,True,F,92.0,S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True
482,Earth,True,G,77.0,S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
483,Earth,False,G,78.0,S,TRAPPIST-1e,55.0,False,62.0,458.07720329024676,0.0,0.0,304.8547912992357,False
484,Earth,False,E,32.0,S,TRAPPIST-1e,23.0,False,39.0,263.0,0.0,0.0,304.8547912992357,True
485,Earth,False,E,33.0,P,TRAPPIST-1e,42.0,False,0.0,0.0,750.0,0.0,156.0,False
486,Earth,False,E,33.0,S,TRAPPIST-1e,35.0,False,553.0,213.0,1733.0,0.0,6.0,True
487,Earth,True,E,600.3676712973864,S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True
488,Mars,False,F,93.0,S,55 Cancri e,28.82793046746535,False,1172.0,11.0,3.0,0.0,4.0,False
489,Mars,True,F,93.0,S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
490,Europa,False,C,17.0,P,TRAPPIST-1e,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,False
491,Earth,True,G,81.0,P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,False
492,Earth,True,G,82.0,P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,False
493,Earth,True,G,82.0,P,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
494,Mars,False,D,21.0,P,TRAPPIST-1e,33.0,False,20.0,0.0,384.0,557.0,0.0,False
495,Europa,False,B,23.0,P,TRAPPIST-1e,34.0,False,98.0,715.0,29.0,5732.0,1902.0,False
496,Europa,False,B,23.0,P,TRAPPIST-1e,49.0,False,3573.0,1308.0,316.0,641.0,25.0,False
497,Earth,False,G,83.0,P,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,320.0,352.0,False
498,Earth,False,F,110.0,P,TRAPPIST-1e,28.0,False,0.0,1073.0,0.0,0.0,5.0,True
499,Europa,True,C,18.0,P,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,173.72916912197996,0.0,0.0,True
500,Europa,True,C,18.0,P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True
501,Europa,True,C,18.0,P,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
